term,docket,usCite,caseTitle,dateArgument,dateRearg,audioExists,advocatesPetitioner,advocatesRespondent,advocatesOther,dateDecision,caseLink
1961,"282","369 U.S. 355","Atlantic & Gulf Stevedores, Inc. v. Ellerman Lines, Ltd.","1962-02-20","",true,"","","francis_marshall,martin_mchugh,thomas_byrne","1962-04-02","https://www.oyez.org/cases/1961/282"
1961,"288","369 U.S. 400","In re Zipkin","1962-03-28,1962-03-29","",true,"","","heywood_davis,richmond_coburn","1962-04-02","https://www.oyez.org/cases/1961/288"
1961,"77,94","369 U.S. 404","National Labor Relations Board v. Walton Manufacturing Company","1962-03-19,1962-03-20","",true,"","","norton_come,ort_bowden,robert_thompson","1962-04-09","https://www.oyez.org/cases/1961/77"
1961,"157","369 U.S. 438","Coppedge v. United States","1961-12-12","",true,"bennett_boskey","carl_belcher","","1962-04-30","https://www.oyez.org/cases/1961/157"
1961,"101","369 U.S. 463","Goldlawr, Inc. v. Heiman","1962-03-19","",true,"","","aaron_lipper,edwin_rome,russell_phillips","1962-04-30","https://www.oyez.org/cases/1961/101"
1961,"244","369 U.S. 469","Dairy Queen, Inc. v. Wood","1962-02-19,1962-02-20","",true,"","","michael_egnal,owen_ooms","1962-04-30","https://www.oyez.org/cases/1961/244"
1961,"187","369 U.S. 482","California v. Federal Power Commission","1962-03-01","",true,"","","archibald_cox,arthur_dean,william_bennett","1962-04-30","https://www.oyez.org/cases/1961/187"
1961,"384","369 U.S. 499","Commissioner v. Bilder","1962-03-29","",true,"","","martin_cohen,stephen_pollak","1962-04-30","https://www.oyez.org/cases/1961/384"
1961,"158","369 U.S. 506","Carnley v. Cochran","1962-02-20,1962-02-21","",true,"","","harold_ward,james_mahorner","1962-04-30","https://www.oyez.org/cases/1961/158"
1961,"323","369 U.S. 527","Vaughan v. Atkinson","1962-03-22","",true,"","","jacob_morewitz,walter_martin","1962-05-14","https://www.oyez.org/cases/1961/323"
1961,"40","369 U.S. 541","Beck v. Washington","1961-11-14","",true,"","","charles_burdell,james_kennedy","1962-05-14","https://www.oyez.org/cases/1961/40"
1961,"78","369 U.S. 590","Goldblatt v. Town of Hempstead","1962-01-15,1962-01-16","",true,"milton_newman","william_mattison","","1962-05-14","https://www.oyez.org/cases/1961/78"
1961,"46","369 U.S. 599","Hutcheson v. United States","1961-11-06","",true,"","","archibald_cox,frederick_wiener","1962-05-14","https://www.oyez.org/cases/1961/46"
1961,"113","369 U.S. 643","Malone v. Bowdoin","1962-03-20","",true,"","","daniel_friedman,william_mitchell","1962-05-14","https://www.oyez.org/cases/1961/113"
1961,"286","369 U.S. 654","United States v. Diebold, Inc.","1962-04-23","",true,"","","daniel_friedman,william_mcgovern","1962-05-14","https://www.oyez.org/cases/1961/286"
1961,"214","369 U.S. 659","Hohensee v. News Syndicate, Inc.","","",false,"","","","1962-05-14","https://www.oyez.org/cases/1961/214"
1961,"205","369 U.S. 663","Free v. Bland","1962-03-21","",true,"","","graham_claytor,olin_mcwhirter","1962-05-21","https://www.oyez.org/cases/1961/205"
1961,"224","369 U.S. 672","Hanover Bank v. Commissioner","1962-02-27","",true,"","","stephen_pollak,theodore_tannenwald","1962-05-21","https://www.oyez.org/cases/1961/224"
1961,"312","369 U.S. 689","In re Green","1962-04-09","",true,"","","ben_neidlinger,merritt_green","1962-05-21","https://www.oyez.org/cases/1961/312"
1961,"358","369 U.S. 698","Guzman v. Pichirilo","1962-03-27","",true,"","","harvey_nachman,seymour_edgerton","1962-05-21","https://www.oyez.org/cases/1961/358"
1961,"159","369 U.S. 705","Lynch v. Overholser","1962-01-15","",true,"","","burke_marshall,richard_arens","1962-05-21","https://www.oyez.org/cases/1961/159"
1961,"222","369 U.S. 736","National Labor Relations Board v. Katz","1962-03-22","",true,"","","archibald_cox,sidney_raphael","1962-05-21","https://www.oyez.org/cases/1961/222"
1961,"8,9,10,11,12,128","369 U.S. 749","Russell v. United States","1961-12-06,1961-12-07,1961-12-11,1961-12-12","",true,"frank_donner,gerhard_arkel,harry_rand,joseph_fanelli,joseph_rauh,leonard_boudin","bruce_terris,kevin_maroney,william_doolittle","","1962-05-21","https://www.oyez.org/cases/1961/8"
1961,"493","370 U.S. 1","Enochs v. Williams Packing & Navigation Company, Inc.","1962-04-18","",true,"","","george_morse,louis_oberdorfer","1962-05-28","https://www.oyez.org/cases/1961/493"
1961,"464","370 U.S. 9","National Labor Relations Board v. Washington Aluminum Company","1962-04-10","",true,"","","dominick_manoli,robert_bair","1962-05-28","https://www.oyez.org/cases/1961/464"
1961,"241","370 U.S. 19","Sunkist Growers, Inc. v. Winckler & Smith Citrus Products Company","1962-03-21,1962-03-22","",true,"","","herman_selvin,william_dixon","1962-05-28","https://www.oyez.org/cases/1961/241"
1961,"283","370 U.S. 31","Salem v. United States Lines Company","1962-03-19","",true,"","","robert_klonsky,walter_connor","1962-05-28","https://www.oyez.org/cases/1961/283"
1961,"648","370 U.S. 41","Beard v. Stahr","","",false,"","","","1962-05-28","https://www.oyez.org/cases/1961/648"
1961,"475","370 U.S. 49","Gallegos v. Colorado","1962-04-09","",true,"","","charles_vigil,j_brauer","1962-06-04","https://www.oyez.org/cases/1961/475"
1961,"190","370 U.S. 65","United States v. Davis","1962-03-28","",true,"","","converse_murdoch,harold_wilkenfeld,henry_kutz","1962-06-04","https://www.oyez.org/cases/1961/190"
1961,"79","370 U.S. 76","Lehigh Valley Cooperative Farmers, Inc. v. United States","1962-01-17,1962-01-18","",true,"willis_daniels","alan_rosenthal","","1962-06-04","https://www.oyez.org/cases/1961/79"
1961,"532","370 U.S. 114","Calbeck v. Travelers Insurance Company","1962-04-23","",true,"","","archibald_cox,charles_kohlmeyer,louis_nelson","1962-06-04","https://www.oyez.org/cases/1961/532"
1961,"236","370 U.S. 139","Lanza v. New York","1962-04-02","",true,"","","jacob_fuchsberg,leo_pfeffer,richard_uviller","1962-06-04","https://www.oyez.org/cases/1961/236"
1961,"773","370 U.S. 154","Taylor v. Louisiana","","",false,"","","","1962-06-04","https://www.oyez.org/cases/1961/773"
1961,"604","370 U.S. 159","Porter v. Aetna Casualty & Surety Company","1962-04-25","",true,"","","ethelbert_frey,john_laskey,john_laughlin","1962-06-11","https://www.oyez.org/cases/1961/604"
1961,"480","370 U.S. 165","Morales v. City of Galveston","1962-04-23,1962-04-24","",true,"","","arthur_mandell,edward_watson,preston_shirley","1962-06-11","https://www.oyez.org/cases/1961/480"
1961,"166","370 U.S. 173","Marine Engineers Beneficial Association v. Interlake Steamship Company","1962-04-16","",true,"","","lee_pressman,raymond_jackson","1962-06-11","https://www.oyez.org/cases/1961/166"
1961,"836","370 U.S. 190","W. M. C. A., Inc. v. Simon","","",false,"","","","1962-06-11","https://www.oyez.org/cases/1961/836"
1961,"434","370 U.S. 195","Sinclair Refining Company v. Atkinson","1962-04-18","",true,"","","unknown_advocate","1962-06-18","https://www.oyez.org/cases/1961/434"
1961,"498","370 U.S. 230","In Re Mcconnell","1962-04-10","",true,"","","philip_monahan,thomas_mcconnell","1962-06-18","https://www.oyez.org/cases/1961/498"
1961,"430","370 U.S. 238","Atkinson v. Sinclair Refining Company","1962-04-18","",true,"","","george_christensen,gilbert_cornfield","1962-06-18","https://www.oyez.org/cases/1961/430"
1961,"598","370 U.S. 254","Drake Bakeries Incorporated v. Local 50, American Bakery & Confectionery Workers International, AFL-CIO","1962-04-18","",true,"","","howard_meyer,robert_abelow","1962-06-18","https://www.oyez.org/cases/1961/598"
1961,"396","370 U.S. 269","Rudolph v. United States","1962-04-03","",true,"","","john_jones,richard_freling","1962-06-18","https://www.oyez.org/cases/1961/396"
1961,"436","370 U.S. 288","Grumman v. United States","1962-04-19","",true,"","","bruce_terris,david_rein","1962-06-18","https://www.oyez.org/cases/1961/436"
1961,"4","370 U.S. 294","Brown Shoe Company, Inc. v. United States","1961-12-06","",true,"arthur_dean","archibald_cox","","1962-06-25","https://www.oyez.org/cases/1961/4"
1961,"369","370 U.S. 375","Wood v. Georgia","1962-03-29","",true,"","","freeman_leverett,milton_kramer","1962-06-25","https://www.oyez.org/cases/1961/369"
1961,"488","370 U.S. 405","United States v. Wise","1962-04-16","",true,"","","john_chadwell,robert_wright","1962-06-25","https://www.oyez.org/cases/1961/488"
1961,"468","370 U.S. 421","Engel v. Vitale","1962-04-03","",true,"william_butler","bertram_daiker,porter_chandler","","1962-06-25","https://www.oyez.org/cases/1961/468"
1961,"144","370 U.S. 451","State Board of Insurance v. Todd Shipyards Corporation","1962-03-21","",true,"","","bob_shannon,charles_vickery,fred_werkenthin","1962-06-25","https://www.oyez.org/cases/1961/144"
1961,"439","370 U.S. 460","United States v. Borden Company","1962-04-24,1962-04-25","",true,"","","richard_solomon,stuart_ball","1962-06-25","https://www.oyez.org/cases/1961/439"
1961,"123","370 U.S. 478","Manual Enterprises, Inc. v. Day","1962-02-26,1962-02-27","",true,"","","stanley_dietz,william_doolittle","1962-06-25","https://www.oyez.org/cases/1961/123"
1961,"242,481","370 U.S. 530","Glidden Company v. Zdanok","1962-02-21,1962-02-26","",true,"chester_bordeau","morris_shapiro","","1962-06-25","https://www.oyez.org/cases/1961/242"
1961,"400","370 U.S. 607","Central Railroad Company of Pennsylvania v. Pennsylvania","1962-03-20","",true,"","","george_keitel,roy_keefer","1962-06-25","https://www.oyez.org/cases/1961/400"
1961,"422","370 U.S. 626","Link v. Wabash Railroad Company","1962-04-03","",true,"jay_darlington","john_bodle","","1962-06-25","https://www.oyez.org/cases/1961/422"
1961,"478","370 U.S. 650","Gilbert v. United States","1962-04-10","",true,"","","albert_dorn,fred_okrand,kirby_patterson","1962-06-25","https://www.oyez.org/cases/1961/478"
1961,"554","370 U.S. 660","Robinson v. California","1962-04-17","",true,"","","samuel_mcmorris,william_doran","1962-06-25","https://www.oyez.org/cases/1961/554"
1961,"304","370 U.S. 690","Continental Ore Company v. Union Carbide & Carbon Corporation","1962-04-16,1962-04-17","",true,"","","joseph_alioto,josiah_holland,richard_archer","1962-06-25","https://www.oyez.org/cases/1961/304"
1961,"13","370 U.S. 711","Teamsters v. Yellow Transit Freight Lines, Inc.","1961-10-11","",true,"","","david_previant,malcolm_miller","1962-06-25","https://www.oyez.org/cases/1961/13"
1961,"138","370 U.S. 713","Idlewild Bon Voyage Liquor Corporation v. Epstein","1962-02-28","",true,"","","charles_tuttle,julius_sackman","1962-06-25","https://www.oyez.org/cases/1961/138"
1961,"454","370 U.S. 717","Silber v. United States","1962-04-19","",true,"","","bruce_terris,victor_rabinowitz","1962-06-25","https://www.oyez.org/cases/1961/454"
1961,"278,25","371 U.S. 71","Presser v. United States","1962-03-22,1962-03-26","1962-10-08",true,"john_cardinal","stephen_pollak","","1962-11-13","https://www.oyez.org/cases/1961/278"
1961,"18","372 U.S. 29","United States v. National Dairy Products Corporation","1962-03-21","1962-12-05",true,"","john_chadwell","archibald_cox,daniel_friedman","1963-02-18","https://www.oyez.org/cases/1961/18"
1961,"22","372 U.S. 53","United States v. Patrick","1962-03-28","1962-12-06",true,"","robert_ward","wayne_barnett","1963-02-18","https://www.oyez.org/cases/1961/22"
1961,"2,3,19,20","372 U.S. 144","Kennedy v. Mendoza-Martinez","1961-10-10,1961-10-11","1962-12-04,1962-12-05",true,"bruce_terris,oscar_davis,william_doolittle","leonard_boudin,thomas_davis2","","1963-02-18","https://www.oyez.org/cases/1961/2"
1961,"34","372 U.S. 353","Douglas v. California","1962-04-17","1963-01-16",true,"burton_marks,marvin_mitchelson","jack_goertzen,william_james","","1963-03-18","https://www.oyez.org/cases/1961/34"
1961,"6","372 U.S. 539","Gibson v. Florida Legislative Investigation Committee","1961-12-05","1962-10-10,1962-10-11",true,"robert_carter","mark_hawes","","1963-03-25","https://www.oyez.org/cases/1961/6"
1961,"24","373 U.S. 64","Halliburton Oil Well Cementing Company v. Reily","1962-03-26,1962-03-27","1962-12-03",true,"benjamin_taylor","chapman_sanford","","1963-05-13","https://www.oyez.org/cases/1961/24"
1961,"8 Orig.","373 U.S. 546","Arizona v. California","1962-01-08,1962-01-09,1962-01-10,1962-01-11","1962-11-13,1962-11-14",true,"","","archibald_cox,dennis_mccarthy,earl_hartley,mark_wilmer,northcutt_ely,r_parry,stanley_mosk","1963-06-03","https://www.oyez.org/cases/1961/8_orig"
1961,"35","374 U.S. 109","Yellin v. United States","1962-04-18,1962-04-19","1962-12-06",true,"victor_rabinowitz","","archibald_cox,bruce_terris","1963-06-17","https://www.oyez.org/cases/1961/35"
1962,"148","371 U.S. 18","United States v. Haley","","",false,"","","","1962-10-15","https://www.oyez.org/cases/1962/148"
1962,"191","371 U.S. 30","Ioannou v. New York","","",false,"","","","1962-10-22","https://www.oyez.org/cases/1962/191"
1962,"42","371 U.S. 38","United States v. Lowe's Incorporated","1962-10-16","",true,"","","daniel_friedman,justin_golenbock,louis_nizer,mervin_pollak,myles_lane","1962-11-05","https://www.oyez.org/cases/1962/42"
1962,"46","371 U.S. 57","Southern Construction Company v. Pickard","1962-10-16","",true,"","","edward_gallagher,william_harbison","1962-10-16","https://www.oyez.org/cases/1962/46"
1962,"200","371 U.S. 62","Wetzel v. Ohio","","",false,"","","","1962-11-05","https://www.oyez.org/cases/1962/200"
1962,"375","371 U.S. 72","Ex parte George","","",false,"","","","1962-11-13","https://www.oyez.org/cases/1962/375"
1962,"69","371 U.S. 75","United States v. Sampson","1962-10-18","",true,"","","howard_willens,randolph_thrower","1962-11-19","https://www.oyez.org/cases/1962/69"
1962,"37","371 U.S. 84","Hewitt-Robins, Incorporated v. Eastern Freight-Ways, Inc.","1962-10-11","",true,"","","harry_teichner,wilfred_caron","1962-11-19","https://www.oyez.org/cases/1962/37"
1962,"38","371 U.S. 94","Los Angeles Meat & Provision Drivers Union v. United States","1962-10-10","",true,"","","charles_hackler,robert_hummel","1962-11-19","https://www.oyez.org/cases/1962/38"
1962,"40","371 U.S. 115","Gilbertville Trucking Company, Inc. v. United States","1962-10-15","",true,"","","lionel_kestenbaum,loyd_starrett","1962-12-03","https://www.oyez.org/cases/1962/40"
1962,"78","371 U.S. 132","Pearlman v. Reliance Insurance Company","1962-10-09,1962-10-10","",true,"","","mark_turner,raymond_miles","1962-12-03","https://www.oyez.org/cases/1962/78"
1962,"48","371 U.S. 145","Federal Power Commission v. Tennessee Gas Transmission Company","1962-10-17","",true,"charles_rhyne,ralph_spritzer","brooks_smith,harry_littman","","1962-12-03","https://www.oyez.org/cases/1962/48"
1962,"27","371 U.S. 156","Burlington Truck Lines, Inc. v. United States","1962-10-15,1962-10-16","",true,"","","david_axelrod,david_weinberg,max_harding,robert_ginnane","1962-12-03","https://www.oyez.org/cases/1962/27"
1962,"41","371 U.S. 178","Foman v. Davis","1962-11-14","",true,"","","milton_bordwin,roland_shaine","1962-12-03","https://www.oyez.org/cases/1962/41"
1962,"63","371 U.S. 187","Ford v. Ford","1962-11-15","",true,"","","francis_marion,irving_malchman,joseph_aronstein,wesley_walker","1962-12-10","https://www.oyez.org/cases/1962/63"
1962,"13","371 U.S. 195","Smith v. Evening News Association","1962-10-10","",true,"","","philip_zile,thomas_harris","1962-12-10","https://www.oyez.org/cases/1962/13"
1962,"75","371 U.S. 208","Schroeder v. City of New York","1962-11-15","",true,"","","louis_scheinman,theodore_lee","1962-12-17","https://www.oyez.org/cases/1962/75"
1962,"435","371 U.S. 215","Harris Truck Lines, Inc. v. Cherry Meat Packers, Inc.","","",false,"","","","1962-12-17","https://www.oyez.org/cases/1962/435"
1962,"503","371 U.S. 218","Arlan's Department Store of Louisville, Inc. v. Kentucky","","",false,"","","","1962-12-17","https://www.oyez.org/cases/1962/503"
1962,"88","371 U.S. 224","National Labor Relations Board v. Reliance Fuel Oil Corporation","1962-12-03","",true,"","","louis_claiborne,samuel_borenkind","1963-01-07","https://www.oyez.org/cases/1962/88"
1962,"96","371 U.S. 228","United States v. Buffalo Sa v. Bank","1962-12-03","",true,"","","john_jones,john_little","1963-01-07","https://www.oyez.org/cases/1962/96"
1962,"77","371 U.S. 236","Jones v. Cunningham","1962-12-03","",true,"","","daniel_meador,reno_harp","1963-01-14","https://www.oyez.org/cases/1962/77"
1962,"19","371 U.S. 245","Paul v. United States","1962-10-17,1962-10-18","",true,"","","archibald_cox,john_fourt","1963-01-14","https://www.oyez.org/cases/1962/19"
1962,"81","371 U.S. 285","United States v. Georgia Public Service Commission","1962-10-18","",true,"","","archibald_cox,paul_rodgers","1963-01-14","https://www.oyez.org/cases/1962/81"
1962,"23","371 U.S. 296","Pan American World Airways, Inc. v. United States","1962-11-08","",true,"","","archibald_cox,david_peck,lawrence_mckay","1963-01-14","https://www.oyez.org/cases/1962/23"
1962,"52","371 U.S. 334","Best v. Humboldt Placer Mining Company","1962-12-10","",true,"","","charles_gilmore,roger_marquis","1963-01-14","https://www.oyez.org/cases/1962/52"
1962,"16","371 U.S. 341","Shotwell Mfg. Company v. United States","1962-10-11,1962-10-15","",true,"","","george_christensen,joseph_howard,louis_oberdorfer,william_kirby","1963-01-14","https://www.oyez.org/cases/1962/16"
1962,"57","371 U.S. 392","Cleary v. Bolger","1962-11-14,1962-11-15","",true,"","","irving_malchman,joseph_aronstein","1963-01-14","https://www.oyez.org/cases/1962/57"
1962,"5","371 U.S. 415","National Association for the Advancement of Colored People v. Button","1961-11-08","1962-10-09",true,"robert_carter","henry_wickham","","1963-01-14","https://www.oyez.org/cases/1962/5"
