term,caseTitle,docket,dateArgument,url,file,notes
"2015","Hughes v. Talen Energy Marketing, LLC","14-614","2016-02-24","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-614_g2hk.pdf","/sources/scotus/transcripts/2015/14-614_2016-02-24.pdf",""
"2015","Voisine v. United States","14-10154","2016-02-29","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-10154_g31h.pdf","/sources/scotus/transcripts/2015/14-10154_2016-02-29.pdf",""
"2015","Williams v. Pennsylvania","15-5040","2016-02-29","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/15-5040_qol1.pdf","/sources/scotus/transcripts/2015/15-5040_2016-02-29.pdf",""
"2015","Nichols v. United States","15-5238","2016-03-01","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/15-5238_0pm1.pdf","/sources/scotus/transcripts/2015/15-5238_2016-03-01.pdf",""
"2015","Husky Int'l Electronics, Inc. v. Ritz","15-145","2016-03-01","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/15-145_a07i.pdf","/sources/scotus/transcripts/2015/15-145_2016-03-01.pdf",""
"2015","Whole Woman's Health v. Hellerstedt","15-274","2016-03-02","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/15-274_d18e.pdf","/sources/scotus/transcripts/2015/15-274_2016-03-02.pdf",""
"2015","Friedrichs v. California Teachers Assn.","14-915","2016-01-11","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-915_e2p3.pdf","/sources/scotus/transcripts/2015/14-915_2016-01-11.pdf",""
"2015","Molina-Martinez v. United States","14-8913","2016-01-12","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-8913_d1o2.pdf","/sources/scotus/transcripts/2015/14-8913_2016-01-12.pdf",""
"2015","Duncan v. Owens","14-1516","2016-01-12","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-1516_5ifl.pdf","/sources/scotus/transcripts/2015/14-1516_2016-01-12.pdf",""
"2015","Markazi v. Peterson","14-770","2016-01-13","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-770_m64o.pdf","/sources/scotus/transcripts/2015/14-770_2016-01-13.pdf",""
"2015","Puerto Rico v. Sanchez Valle","15-108","2016-01-13","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/15-108_5436.pdf","/sources/scotus/transcripts/2015/15-108_2016-01-13.pdf",""
"2015","Heffernan v. City of Paterson","14-1280","2016-01-19","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-1280_e1p3.pdf","/sources/scotus/transcripts/2015/14-1280_2016-01-19.pdf",""
"2015","Americold Realty Trust v. ConAgra Foods, Inc.","14-1382","2016-01-19","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-1382_1824.pdf","/sources/scotus/transcripts/2015/14-1382_2016-01-19.pdf",""
"2015","Nebraska v. Parker","14-1406","2016-01-20","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-1406_22p6.pdf","/sources/scotus/transcripts/2015/14-1406_2016-01-20.pdf",""
"2015","Sturgeon v. Frost","14-1209","2016-01-20","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-1209_jqei.pdf","/sources/scotus/transcripts/2015/14-1209_2016-01-20.pdf",""
"2015","Musacchio v. United States","14-1095","2015-11-30","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-1095_k536.pdf","/sources/scotus/transcripts/2015/14-1095_2015-11-30.pdf",""
"2015","Green v. Brennan","14-613","2015-11-30","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-613_6647.pdf","/sources/scotus/transcripts/2015/14-613_2015-11-30.pdf",""
"2015","Merrill Lynch, Pierce, Fenner & Smith Inc. v. Manning","14-1132","2015-12-01","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-1132_f204.pdf","/sources/scotus/transcripts/2015/14-1132_2015-12-01.pdf",""
"2015","Menominee Tribe of Wis. v. United States","14-510","2015-12-01","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-510_p86b.pdf","/sources/scotus/transcripts/2015/14-510_2015-12-01.pdf",""
"2015","Gobeille v. Liberty Mut. Ins. Co.","14-181","2015-12-02","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-181_daeh.pdf","/sources/scotus/transcripts/2015/14-181_2015-12-02.pdf",""
"2015","Dollar General Corp. v. Mississippi Band of Choctaw Indians","13-1496","2015-12-07","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/13-1496_p8k0.pdf","/sources/scotus/transcripts/2015/13-1496_2015-12-07.pdf",""
"2015","Franchise Tax Bd. of Cal. v. Hyatt","14-1175","2015-12-07","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-1175_ed9l.pdf","/sources/scotus/transcripts/2015/14-1175_2015-12-07.pdf",""
"2015","Harris v. Arizona Independent Redistricting Comm'n","14-232","2015-12-08","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-232_9p6b.pdf","/sources/scotus/transcripts/2015/14-232_2015-12-08.pdf",""
"2015","Evenwel v. Abbott","14-940","2015-12-08","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-940_hgci.pdf","/sources/scotus/transcripts/2015/14-940_2015-12-08.pdf",""
"2015","Fisher v. University of Tex. at Austin","14-981","2015-12-09","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-981_onjq.pdf","/sources/scotus/transcripts/2015/14-981_2015-12-09.pdf",""
"2015","Foster v. Chatman","14-8349","2015-11-02","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-8349_1bo2.pdf","/sources/scotus/transcripts/2015/14-8349_2015-11-02.pdf",""
"2015","Spokeo, Inc. v. Robins","13-1339","2015-11-02","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/13-1339_j5fl.pdf","/sources/scotus/transcripts/2015/13-1339_2015-11-02.pdf",""
"2015","Lockhart v. United States","14-8358","2015-11-03","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-8358_i3kn.pdf","/sources/scotus/transcripts/2015/14-8358_2015-11-03.pdf",""
"2015","Torres v. Lynch","14-1096","2015-11-03","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-1096_6478.pdf","/sources/scotus/transcripts/2015/14-1096_2015-11-03.pdf",""
"2015","Shapiro v. McManus","14-990","2015-11-04","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-990_6khn.pdf","/sources/scotus/transcripts/2015/14-990_2015-11-04.pdf",""
"2015","Bruce v. Samuels","14-844","2015-11-04","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-844_4fci.pdf","/sources/scotus/transcripts/2015/14-844_2015-11-04.pdf",""
"2015","Montanile v. Board of Trustees of Nat. Elevator Industry Health Benefit Plan","14-723","2015-11-09","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-723_2cp3.pdf","/sources/scotus/transcripts/2015/14-723_2015-11-09.pdf",""
"2015","Tyson Foods, Inc. v. Bouaphakeo","14-1146","2015-11-10","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-1146_4246.pdf","/sources/scotus/transcripts/2015/14-1146_2015-11-10.pdf",""
"2015","Luis v. United States","14-419","2015-11-10","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-419_7758.pdf","/sources/scotus/transcripts/2015/14-419_2015-11-10.pdf",""
"2015","OBB Personenverkehr AG v. Sachs","13-1067","2015-10-05","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/13-1067_f2ah.pdf","/sources/scotus/transcripts/2015/13-1067_2015-10-05.pdf",""
"2015","Hawkins v. Community Bank of Raymore","14-520","2015-10-05","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-520_3e04.pdf","/sources/scotus/transcripts/2015/14-520_2015-10-05.pdf",""
"2015","Ocasio v. United States","14-361","2015-10-06","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-361_7mip.pdf","/sources/scotus/transcripts/2015/14-361_2015-10-06.pdf",""
"2015","Directv, Inc. v. Imburgia","14-462","2015-10-06","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-462_bi7b.pdf","/sources/scotus/transcripts/2015/14-462_2015-10-06.pdf",""
"2015","Kansas v. Gleason","14-452","2015-10-07","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-452_b18j.pdf","/sources/scotus/transcripts/2015/14-452_2015-10-07.pdf",""
"2015","Kansas v. Carr","14-449","2015-10-07","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-449_1924.pdf","/sources/scotus/transcripts/2015/14-449_2015-10-07.pdf",""
"2015","Montgomery v. Louisiana","14-280","2015-10-13","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-280_f204.pdf","/sources/scotus/transcripts/2015/14-280_2015-10-13.pdf",""
"2015","Hurst v. Florida","14-7505","2015-10-13","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-7505_n55g.pdf","/sources/scotus/transcripts/2015/14-7505_2015-10-13.pdf",""
"2015","Campbell-Ewald Co. v. Gomez","14-857","2015-10-14","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-857_mlho.pdf","/sources/scotus/transcripts/2015/14-857_2015-10-14.pdf",""
"2015","FERC v. Electric Power Supply Assn.","14-840","2015-10-14","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2015/14-840_5ok6.pdf","/sources/scotus/transcripts/2015/14-840_2015-10-14.pdf",""
"2016","Perry v. Merit Systems Protection Bd.","16-399","2017-04-17","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/16-399_3f14.pdf","/sources/scotus/transcripts/2016/16-399_2017-04-17.pdf",""
"2016","Town of Chester v. Laroe Estates, Inc.","16-605","2017-04-17","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/16-605_2dp3.pdf","/sources/scotus/transcripts/2016/16-605_2017-04-17.pdf",""
"2016","California Public Employees' Retirement System v. ANZ Securities, Inc.","16-373","2017-04-17","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/16-373_4e46.pdf","/sources/scotus/transcripts/2016/16-373_2017-04-17.pdf",""
"2016","Kokesh v. SEC","16-529","2017-04-18","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/16-529_21p3.pdf","/sources/scotus/transcripts/2016/16-529_2017-04-18.pdf",""
"2016","Henson v. Santander Consumer USA Inc.","16-349","2017-04-18","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/16-349_e29g.pdf","/sources/scotus/transcripts/2016/16-349_2017-04-18.pdf",""
"2016","Trinity Lutheran Church of Columbia, Inc. v. Comer","15-577","2017-04-19","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-577_l64n.pdf","/sources/scotus/transcripts/2016/15-577_2017-04-19.pdf",""
"2016","Weaver v. Massachusetts","16-240","2017-04-19","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/16-240_nkp1.pdf","/sources/scotus/transcripts/2016/16-240_2017-04-19.pdf",""
"2016","McWilliams v. Dunn","16-5294","2017-04-24","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/16-5294_g314.pdf","/sources/scotus/transcripts/2016/16-5294_2017-04-24.pdf",""
"2016","Davila v. Davis","16-6219","2017-04-24","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/16-6219_7mio.pdf","/sources/scotus/transcripts/2016/16-6219_2017-04-24.pdf",""
"2016","Bristol-Myers Squibb Co. v. Superior Court of Cal., San Francisco Cty.","16-466","2017-04-25","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/16-466_4g15.pdf","/sources/scotus/transcripts/2016/16-466_2017-04-25.pdf",""
"2016","BNSF R. Co. v. Tyrrell","16-405","2017-04-25","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/16-405_9olb.pdf","/sources/scotus/transcripts/2016/16-405_2017-04-25.pdf",""
"2016","Sandoz Inc. v. Amgen Inc.","15-1039","2017-04-26","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-1039_bqm1.pdf","/sources/scotus/transcripts/2016/15-1039_2017-04-26.pdf",""
"2016","Maslenjak v. United States","16-309","2017-04-26","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/16-309_b97c.pdf","/sources/scotus/transcripts/2016/16-309_2017-04-26.pdf",""
"2016","Murr v. Wisconsin","15-214","2017-03-20","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-214_l6hn.pdf","/sources/scotus/transcripts/2016/15-214_2017-03-20.pdf",""
"2016","Howell v. Howell","15-1031","2017-03-20","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-1031_6647.pdf","/sources/scotus/transcripts/2016/15-1031_2017-03-20.pdf",""
"2016","Microsoft Corp. v. Baker","15-457","2017-03-21","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-457_gfbh.pdf","/sources/scotus/transcripts/2016/15-457_2017-03-21.pdf",""
"2016","Impressions Products, Inc. v. Lexmark Int'l, Inc.","15-1189","2017-03-21","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-1189_6468.pdf","/sources/scotus/transcripts/2016/15-1189_2017-03-21.pdf",""
"2016","County of Los Angeles v. Mendez","16-369","2017-03-22","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/16-369_8nka.pdf","/sources/scotus/transcripts/2016/16-369_2017-03-22.pdf",""
"2016","Water Splash, Inc. v. Menon","16-254","2017-03-22","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/16-254_7lio.pdf","/sources/scotus/transcripts/2016/16-254_2017-03-22.pdf",""
"2016","Advocate Health Care Network v. Stapleton","16-74","2017-03-27","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/16-74_p8k0.pdf","/sources/scotus/transcripts/2016/16-74_2017-03-27.pdf",""
"2016","TC Heartland LLC v. Kraft Foods Group Brands LLC","16-341","2017-03-27","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/16-341_8njq.pdf","/sources/scotus/transcripts/2016/16-341_2017-03-27.pdf",""
"2016","Lee v. United States","16-327","2017-03-28","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/16-327_d18e.pdf","/sources/scotus/transcripts/2016/16-327_2017-03-28.pdf",""
"2016","Turner v. United States","15-1503","2017-03-29","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-1503_3f14.pdf","/sources/scotus/transcripts/2016/15-1503_2017-03-29.pdf",""
"2016","Honeycutt v. United States","16-142","2017-03-29","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/16-142_4gc5.pdf","/sources/scotus/transcripts/2016/16-142_2017-03-29.pdf",""
"2016","Hernandez v. Mesa","15-118","2017-02-21","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-118_3e04.pdf","/sources/scotus/transcripts/2016/15-118_2017-02-21.pdf",""
"2016","McLane Co. v. EEOC","15-1248","2017-02-21","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-1248_2dq3.pdf","/sources/scotus/transcripts/2016/15-1248_2017-02-21.pdf",""
"2016","Kindred Nursing Centers Ltd. v. Clark","16-32","2017-02-22","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/16-32_mlho.pdf","/sources/scotus/transcripts/2016/16-32_2017-02-22.pdf",""
"2016","Packingham v. North Carolina","15-1194","2017-02-27","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-1194_0861.pdf","/sources/scotus/transcripts/2016/15-1194_2017-02-27.pdf",""
"2016","Esquivel-Quintana v. Sessions","16-54","2017-02-27","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/16-54_7l48.pdf","/sources/scotus/transcripts/2016/16-54_2017-02-27.pdf",""
"2016","Dean v. United States","15-9260","2017-02-28","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-9260_bq7c.pdf","/sources/scotus/transcripts/2016/15-9260_2017-02-28.pdf",""
"2016","Coventry Health Care of Mo. v. Nevils","16-149","2017-03-01","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/16-149_bodg.pdf","/sources/scotus/transcripts/2016/16-149_2017-03-01.pdf",""
"2016","Nelson v. Colorado","15-1256","2017-01-09","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-1256_d1o2.pdf","/sources/scotus/transcripts/2016/15-1256_2017-01-09.pdf",""
"2016","Lewis v. Clarke","15-1500","2017-01-09","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-1500_5g68.pdf","/sources/scotus/transcripts/2016/15-1500_2017-01-09.pdf",""
"2016","Expressions Hair Design v. Schneiderman","15-1391","2017-01-10","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-1391_5315.pdf","/sources/scotus/transcripts/2016/15-1391_2017-01-10.pdf",""
"2016","Goodyear Tire & Rubber Co. v. Haeger","15-1406","2017-01-10","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-1406_d1of.pdf","/sources/scotus/transcripts/2016/15-1406_2017-01-10.pdf",""
"2016","Endrew F. v. Douglas County School Dist. RE-1","15-827","2017-01-11","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-827_gfbh.pdf","/sources/scotus/transcripts/2016/15-827_2017-01-11.pdf",""
"2016","Lynch v. Dimaya","15-1498","2017-01-17","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-1498_m647.pdf","/sources/scotus/transcripts/2016/15-1498_2017-01-17.pdf",""
"2016","Midland Funding, LLC v. Johnson","16-348","2017-01-17","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/16-348_2cp3.pdf","/sources/scotus/transcripts/2016/16-348_2017-01-17.pdf",""
"2016","Lee v. Tam","15-1293","2017-01-18","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-1293_o7jp.pdf","/sources/scotus/transcripts/2016/15-1293_2017-01-18.pdf",""
"2016","Ziglar v. Abbasi","15-1358","2017-01-18","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-1358_7648.pdf","/sources/scotus/transcripts/2016/15-1358_2017-01-18.pdf",""
"2016","Beckles v. United States","15-8544","2016-11-28","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-8544_c1o2.pdf","/sources/scotus/transcripts/2016/15-8544_2016-11-28.pdf",""
"2016","Moore v. Texas","15-797","2016-11-29","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-797_f2q3.pdf","/sources/scotus/transcripts/2016/15-797_2016-11-29.pdf",""
"2016","Jennings v. Rodriguez","15-1204","2016-11-30","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-1204_k536.pdf","/sources/scotus/transcripts/2016/15-1204_2016-11-30.pdf",""
"2016","Bethune-Hill v. Virginia State Bd. of Elections","15-680","2016-12-05","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-680_n648.pdf","/sources/scotus/transcripts/2016/15-680_2016-12-05.pdf",""
"2016","McCrory v. Harris","15-1262","2016-12-05","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-1262_l537.pdf","/sources/scotus/transcripts/2016/15-1262_2016-12-05.pdf",""
"2016","Life Technologies Corp. v. Promega Corp.","14-1538","2016-12-06","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/14-1538_j4ek.pdf","/sources/scotus/transcripts/2016/14-1538_2016-12-06.pdf",""
"2016","Czyzewski v. Jevic Holding Corp.","15-649","2016-12-07","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-649_l5gm.pdf","/sources/scotus/transcripts/2016/15-649_2016-12-07.pdf",""
"2016","Fry v. Napoleon Community Schools","15-497","2016-10-31","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-497_4g15.pdf","/sources/scotus/transcripts/2016/15-497_2016-10-31.pdf",""
"2016","Star Athletica, L.L.C. v. Varsity Brands, Inc.","15-866","2016-10-31","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-866_j426.pdf","/sources/scotus/transcripts/2016/15-866_2016-10-31.pdf",""
"2016","State Farm Fire & Casualty Co. v. United States, ex rel. Rigsby","15-513","2016-11-01","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-513_k5fm.pdf","/sources/scotus/transcripts/2016/15-513_2016-11-01.pdf",""
"2016","SCA Hygiene Products Aktiebolag v. First Quality Baby Products, LLC","15-927","2016-11-01","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-927_6j37.pdf","/sources/scotus/transcripts/2016/15-927_2016-11-01.pdf",""
"2016","Bolivarian Republic of Venezuela v. Helmerich & Payne Int'l Drilling Co.","15-423","2016-11-02","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-423_pnk0.pdf","/sources/scotus/transcripts/2016/15-423_2016-11-02.pdf",""
"2016","NLRB v. SW General, Inc.","15-1251","2016-11-07","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-1251_q86b.pdf","/sources/scotus/transcripts/2016/15-1251_2016-11-07.pdf",""
"2016","Bank of America Corp. v. Miami","15-1111","2016-11-08","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-1111_ca7d.pdf","/sources/scotus/transcripts/2016/15-1111_2016-11-08.pdf",""
"2016","Lightfoot v. Cendant Mortgage","14-1055","2016-11-08","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/14-1055_h3dj.pdf","/sources/scotus/transcripts/2016/14-1055_2016-11-08.pdf",""
"2016","Lynch v. Morales-Santana","15-1191","2016-11-09","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-1191_igdj.pdf","/sources/scotus/transcripts/2016/15-1191_2016-11-09.pdf",""
"2016","Bravo-Fernandez v. United States","15-537","2016-10-04","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-537_ljgm.pdf","/sources/scotus/transcripts/2016/15-537_2016-10-04.pdf",""
"2016","Shaw v. United States","15-5991","2016-10-04","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-5991_21p3.pdf","/sources/scotus/transcripts/2016/15-5991_2016-10-04.pdf",""
"2016","Salman v. United States","15-628","2016-10-05","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-628_p86a.pdf","/sources/scotus/transcripts/2016/15-628_2016-10-05.pdf",""
"2016","Buck v. Davis","15-8049","2016-10-05","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-8049_4f15.pdf","/sources/scotus/transcripts/2016/15-8049_2016-10-05.pdf",""
"2016","Manuel v. Joliet","14-9496","2016-10-05","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/14-9496_feah.pdf","/sources/scotus/transcripts/2016/14-9496_2016-10-05.pdf",""
"2016","Samsung Electronics Co., v. Apple Inc.","15-777","2016-10-11","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-777_1b82.pdf","/sources/scotus/transcripts/2016/15-777_2016-10-11.pdf",""
"2016","Pena-Rodriguez v. Colorado","15-606","2016-10-11","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-606_5iel.pdf","/sources/scotus/transcripts/2016/15-606_2016-10-11.pdf",""
"2016","Manrique v. United States","15-7250","2016-10-11","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2016/15-7250_3eah.pdf","/sources/scotus/transcripts/2016/15-7250_2016-10-11.pdf",""
"2017","Wisconsin Central Ltd. v. United States","17-530","2018-04-16","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2017/17-530_2co3.pdf","/sources/scotus/transcripts/2017/17-530_2018-04-16.pdf",""
"2017","WesternGeco LLC v. ION Geophysical Corp.","16-1011","2018-04-16","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2017/16-1011_j5fl.pdf","/sources/scotus/transcripts/2017/16-1011_2018-04-16.pdf",""
"2017","South Dakota v. Wayfair, Inc.","17-494","2018-04-17","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2017/17-494_9o6b.pdf","/sources/scotus/transcripts/2017/17-494_2018-04-17.pdf",""
"2017","Lamar, Archer & Cofrin, LLP v. Appling","16-1215","2018-04-17","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2017/16-1215_f2ah.pdf","/sources/scotus/transcripts/2017/16-1215_2018-04-17.pdf",""
"2017","Lagos v. United States","16-1519","2018-04-18","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2017/16-1519_09m1.pdf","/sources/scotus/transcripts/2017/16-1519_2018-04-18.pdf",""
"2017","Washington v. United States","17-269","2018-04-18","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2017/17-269_n6p1.pdf","/sources/scotus/transcripts/2017/17-269_2018-04-18.pdf",""
"2017","Lucia v. SEC","17-130","2018-04-23","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2017/17-130_1p23.pdf","/sources/scotus/transcripts/2017/17-130_2018-04-23.pdf",""
"2017","Fonseca Pereira v. Sessions","17-459","2018-04-23","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2017/17-459_00m5.pdf","/sources/scotus/transcripts/2017/17-459_2018-04-23.pdf",""
"2017","Chavez-Meza v. United States","17-5639","2018-04-23","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2017/17-5639_5ifl.pdf","/sources/scotus/transcripts/2017/17-5639_2018-04-23.pdf",""
"2017","Abbott v. Perez","17-586","2018-04-24","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2017/17-586_4357.pdf","/sources/scotus/transcripts/2017/17-586_2018-04-24.pdf",""
"2017","Animal Science Products, Inc. v. Hebei Welcome Pharmaceutical Co.","16-1220","2018-04-24","https://www.supremecourt.gov/oral_arguments/argument_transcript/../argument_transcripts/2017/16-1220_8nj9.pdf","/sources/scotus/transcripts/2017/16-1220_2018-04-24.pdf",""
